Year,NOC,Rank,Gold,Silver,Bronze,Total,Market_Share_Gold,Market_Share_Total,Total_Events,is_host,Host_NOC,years_since_last,crossed_war,years_since_hosted,olympic_experience,first_medal_year,is_post_soviet,years_since_independence,NOC_original,Gold_lag1,Gold_lag2,Gold_lag3,Silver_lag1,Silver_lag2,Silver_lag3,Bronze_lag1,Bronze_lag2,Bronze_lag3,Total_lag1,Total_lag2,Total_lag3,Gold_rolling_mean_3,Gold_rolling_max_3,Gold_rolling_min_3,Gold_rolling_std_3,Gold_rolling_mean_5,Gold_rolling_max_5,Gold_rolling_min_5,Gold_rolling_std_5,Silver_rolling_mean_3,Silver_rolling_max_3,Silver_rolling_min_3,Silver_rolling_std_3,Silver_rolling_mean_5,Silver_rolling_max_5,Silver_rolling_min_5,Silver_rolling_std_5,Bronze_rolling_mean_3,Bronze_rolling_max_3,Bronze_rolling_min_3,Bronze_rolling_std_3,Bronze_rolling_mean_5,Bronze_rolling_max_5,Bronze_rolling_min_5,Bronze_rolling_std_5,Total_rolling_mean_3,Total_rolling_max_3,Total_rolling_min_3,Total_rolling_std_3,Total_rolling_mean_5,Total_rolling_max_5,Total_rolling_min_5,Total_rolling_std_5,Gold_growth_rate,Gold_change,Gold_acceleration,Silver_growth_rate,Silver_change,Silver_acceleration,Bronze_growth_rate,Bronze_change,Bronze_acceleration,Total_growth_rate,Total_change,Total_acceleration,Gold_is_growing,Gold_streak,Silver_is_growing,Silver_streak,Bronze_is_growing,Bronze_streak,Total_is_growing,Total_streak,Gold_host_boost,Silver_host_boost,Bronze_host_boost,Total_host_boost,market_size_interaction,experience_performance,gold_ratio,silver_ratio,bronze_ratio,gold_silver_ratio,avg_gold_year,std_gold_year,max_gold_year,num_countries,gold_vs_avg,gold_percentile,is_first_participation,is_first_medal,is_comeback
1968,ARG,41,0,0,2,2,0.0,0.005181347150259,386,0,MEX,4.0,0,999,44,1924,0,0,Argentina,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.4472135954999577,0.6666666666666666,1.0,0.0,0.5773502691896258,1.0,2.0,0.0,0.7071067811865478,1.0,2.0,0.0,0.9999999999999997,1.2,2.0,0.0,0.8366600265340757,1.6666666666666667,2.0,1.0,0.5773502691896293,2.4,5.0,1.0,1.5165750888103091,,0.0,,-1.0,-1.0,-1.0,,2.0,,1.0,1.0,1.5,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3.9545454545454546,8.017291038906906,45,44,-3.9545454545454546,0.17045454545454544,0,0,0
1972,ARG,33,0,1,0,1,0.0,0.0022779043280182,439,0,GER,4.0,0,999,48,1924,0,0,Argentina,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.5773502691896258,0.8,1.0,0.0,0.4472135954999583,0.6666666666666666,2.0,0.0,1.1547005383792512,0.8,2.0,0.0,0.8366600265340757,1.3333333333333333,2.0,1.0,0.5773502691896298,1.6,2.0,1.0,0.5477225575051623,,0.0,,,1.0,,-1.0,-2.0,,-0.5,-1.0,-1.5,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0625,9.035170640925289,50,48,-4.0625,0.25,0,0,0
1988,ARG,35,0,1,1,2,0.0,0.0037878787878787,528,0,KOR,16.0,0,999,64,1924,0,0,Argentina,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.5773502691896258,0.8,1.0,0.0,0.4472135954999583,1.0,2.0,0.0,0.9999999999999997,0.8,2.0,0.0,0.8366600265340757,1.6666666666666667,2.0,1.0,0.5773502691896293,1.6,2.0,1.0,0.5477225575051623,,0.0,,0.0,0.0,,,1.0,,1.0,1.0,1.5,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,4.634615384615385,10.232644505437518,55,52,-4.634615384615385,0.21153846153846154,0,0,1
1992,ARG,54,0,0,1,1,0.0,0.0017452006980802,573,0,ESP,4.0,0,999,68,1924,0,0,Argentina,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.5773502691896258,0.6,1.0,0.0,0.5477225575051664,0.6666666666666666,1.0,0.0,0.5773502691896252,0.8,2.0,0.0,0.8366600265340757,1.3333333333333333,2.0,1.0,0.5773502691896298,1.4,2.0,1.0,0.5477225575051621,,0.0,,-1.0,-1.0,-1.0,0.0,0.0,,-0.5,-1.0,-1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.0625,8.591015979239915,45,64,-4.0625,0.21875,0,0,0
1996,ARG,54,0,2,1,3,0.0,0.0049668874172185,604,0,USA,4.0,0,999,72,1924,0,0,Argentina,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.8,2.0,0.0,0.8366600265340757,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.7071067811865477,2.0,3.0,1.0,1.0000000000000018,1.8,3.0,1.0,0.8366600265340732,,0.0,,,2.0,,0.0,0.0,0.0,2.0,2.0,2.5,0,0,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,3.430379746835443,6.580241489419042,44,79,-3.430379746835443,0.17088607594936708,0,0,0
2000,ARG,57,0,2,2,4,0.0,0.0059970014992503,667,0,AUS,4.0,0,999,76,1924,0,0,Argentina,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,1.1547005383792517,1.2,2.0,0.0,0.8366600265340757,1.3333333333333333,2.0,1.0,0.5773502691896253,1.0,2.0,0.0,0.7071067811865477,2.6666666666666665,4.0,1.0,1.5275252316519474,2.2,4.0,1.0,1.3038404810405286,,0.0,,0.0,0.0,,1.0,1.0,1.0,0.33333333333333326,1.0,-1.6666666666666667,0,0,0,0,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,3.75,6.85750074412655,37,80,-3.75,0.18125,0,0,0
2004,ARG,38,2,0,4,6,0.0029895366218236,0.0089686098654708,669,0,GRE,4.0,0,999,80,1924,0,0,Argentina,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,4.0,3.0,1.0,0.6666666666666666,2.0,0.0,1.1547005383792515,0.4,2.0,0.0,0.8944271909999157,1.3333333333333333,2.0,0.0,1.1547005383792517,1.0,2.0,0.0,1.0,2.3333333333333335,4.0,1.0,1.5275252316519465,1.8,4.0,1.0,1.30384048104053,4.333333333333333,6.0,3.0,1.5275252316519465,3.2,6.0,1.0,1.9235384061671341,,2.0,,-1.0,-2.0,-1.0,1.0,2.0,0.0,0.5,2.0,0.16666666666666674,1,1,0,0,1,2,1,3,0.0,0.0,0.0,0.0,0.01945374502955149,53.33333333333333,0.2857142857142857,0.0,0.5714285714285714,2.0,4.0675675675675675,6.918965559473491,36,74,-2.0675675675675675,0.5743243243243243,0,1,0
2008,ARG,35,2,0,4,6,0.0029717682020802,0.0089153046062407,673,0,CHN,4.0,0,999,84,1924,0,0,Argentina,2.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,6.0,4.0,3.0,1.3333333333333333,2.0,0.0,1.1547005383792512,0.8,2.0,0.0,1.0954451150103321,0.6666666666666666,2.0,0.0,1.1547005383792517,0.8,2.0,0.0,1.0954451150103324,3.3333333333333335,4.0,2.0,1.154700538379251,2.4,4.0,1.0,1.5165750888103104,5.333333333333333,6.0,4.0,1.1547005383792504,4.0,6.0,1.0,2.1213203435596424,0.0,0.0,,,0.0,,0.0,0.0,-1.0,0.0,0.0,-0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.01935581013644049,112.0,0.2857142857142857,0.0,0.5714285714285714,2.0,3.471264367816092,7.376643026219565,48,87,-1.471264367816092,0.632183908045977,0,0,0
2012,ARG,42,1,1,2,4,0.0014925373134328,0.0059701492537313,670,0,GBR,4.0,0,999,88,1924,0,0,Argentina,2.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,2.0,6.0,6.0,4.0,1.6666666666666667,2.0,1.0,0.5773502691896252,1.0,2.0,0.0,0.9999999999999999,0.3333333333333333,1.0,0.0,0.5773502691896262,1.0,2.0,0.0,1.0,3.3333333333333335,4.0,2.0,1.154700538379251,2.6,4.0,1.0,1.341640786499874,5.333333333333333,6.0,4.0,1.1547005383792504,4.6,6.0,3.0,1.3416407864998743,-0.5,-1.0,-0.5,,1.0,,-0.5,-2.0,-0.5,-0.33333333333333337,-2.0,-0.33333333333333337,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.009714580801450039,146.66666666666669,0.2,0.2,0.4,0.5,3.5232558139534884,7.615350973621398,48,86,-2.5232558139534884,0.47674418604651164,0,0,0
2016,ARG,26,3,1,0,4,0.0043988269794721,0.0058651026392961,682,0,BRA,4.0,0,999,92,1924,0,0,Argentina,1.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0,6.0,6.0,2.0,3.0,1.0,0.9999999999999997,1.6,3.0,0.0,1.1401754250991378,0.6666666666666666,1.0,0.0,0.5773502691896262,0.8,2.0,0.0,0.8366600265340757,2.0,4.0,0.0,1.9999999999999998,2.4,4.0,0.0,1.6733200530681513,4.666666666666667,6.0,4.0,1.1547005383792508,4.8,6.0,4.0,1.0954451150103328,2.0,2.0,2.5,0.0,0.0,,-1.0,-2.0,-0.5,0.0,0.0,0.33333333333333337,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.02870892166966597,184.0,0.6,0.2,0.0,1.5,3.558139534883721,6.898601138956986,46,86,-0.558139534883721,0.7325581395348837,0,0,0
2020,ARG,72,0,1,2,3,0.0,0.0039421813403416,761,0,JPN,4.0,0,999,96,1924,0,0,Argentina,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0,6.0,1.3333333333333333,3.0,0.0,1.5275252316519465,1.6,3.0,0.0,1.1401754250991378,1.0,1.0,1.0,0.0,0.6,1.0,0.0,0.5477225575051663,1.3333333333333333,2.0,0.0,1.1547005383792512,2.4,4.0,0.0,1.6733200530681513,3.6666666666666665,4.0,3.0,0.5773502691896245,4.6,6.0,3.0,1.3416407864998743,-1.0,-3.0,-3.0,0.0,0.0,0.0,,2.0,,-0.25,-1.0,-0.25,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.25,0.5,0.0,3.6559139784946235,7.022471111671376,39,93,-3.6559139784946235,0.15591397849462366,0,0,0
2024,ARG,52,1,1,1,3,0.0013550135501355,0.0040650406504065,738,0,FRA,4.0,0,999,100,1924,0,0,Argentina,0.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,4.0,4.0,1.3333333333333333,3.0,0.0,1.5275252316519465,1.4,3.0,0.0,1.1401754250991378,1.0,1.0,1.0,0.0,0.8,1.0,0.0,0.4472135954999582,1.0,2.0,0.0,0.9999999999999996,1.8,4.0,0.0,1.4832396974191329,3.3333333333333335,4.0,3.0,0.5773502691896245,4.0,6.0,3.0,1.2247448713915894,,1.0,,0.0,0.0,0.0,-0.5,-1.0,,0.0,0.0,0.25,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00895026818556666,133.33333333333331,0.25,0.25,0.25,0.5,3.6043956043956045,6.990277567019815,40,91,-2.6043956043956045,0.43956043956043955,0,1,0
1996,ARM,45,1,1,0,2,0.0016556291390728,0.0033112582781456,604,0,USA,0.0,0,999,0,1996,1,5,Armenia,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,2.0,2.0,,2.0,2.0,2.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0106046828775342,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5,3.430379746835443,6.580241489419042,44,79,-2.430379746835443,0.44936708860759494,1,1,0
2000,ARM,71,0,0,1,1,0.0,0.0014992503748125,667,0,AUS,4.0,0,999,4,1996,1,9,Armenia,1.0,,,1.0,,,0.0,,,2.0,,,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,1.5,2.0,1.0,0.7071067811865476,1.5,2.0,1.0,0.7071067811865476,-1.0,-1.0,,-1.0,-1.0,,,1.0,,-0.5,-1.0,,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,3.75,6.85750074412655,37,80,-3.75,0.18125,0,0,0
2008,ARM,62,0,1,4,5,0.0,0.0074294205052005,673,0,CHN,8.0,0,999,12,1996,1,17,Armenia,0.0,1.0,,0.0,1.0,,1.0,0.0,,1.0,2.0,,0.3333333333333333,1.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.5773502691896258,0.6666666666666666,1.0,0.0,0.5773502691896258,0.6666666666666666,1.0,0.0,0.5773502691896258,1.6666666666666667,4.0,0.0,2.0816659994661326,1.6666666666666667,4.0,0.0,2.0816659994661326,2.6666666666666665,5.0,1.0,2.0816659994661326,2.6666666666666665,5.0,1.0,2.0816659994661326,,0.0,,,1.0,,3.0,3.0,,4.0,4.0,4.5,0,0,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.16666666666666666,0.6666666666666666,0.0,3.471264367816092,7.376643026219565,48,87,-3.471264367816092,0.1896551724137931,0,0,0
2012,ARM,65,0,1,1,2,0.0,0.0029850746268656,670,0,GBR,4.0,0,999,16,1996,1,21,Armenia,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.5,0.6666666666666666,1.0,0.0,0.5773502691896258,0.75,1.0,0.0,0.5,2.0,4.0,1.0,1.7320508075688772,1.5,4.0,0.0,1.7320508075688772,2.6666666666666665,5.0,1.0,2.0816659994661326,2.5,5.0,1.0,1.7320508075688772,,0.0,,0.0,0.0,,-0.75,-3.0,-3.75,-0.6,-3.0,-4.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,3.5232558139534884,7.615350973621398,48,86,-3.5232558139534884,0.18604651162790697,0,0,0
2016,ARM,42,1,3,0,4,0.001466275659824,0.0058651026392961,682,0,BRA,4.0,0,999,20,1996,1,25,Armenia,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,5.0,1.0,0.3333333333333333,1.0,0.0,0.5773502691896258,0.4,1.0,0.0,0.5477225575051662,1.6666666666666667,3.0,1.0,1.1547005383792517,1.2,3.0,0.0,1.0954451150103321,1.6666666666666667,4.0,0.0,2.0816659994661326,1.2,4.0,0.0,1.6431676725154984,3.6666666666666665,5.0,2.0,1.5275252316519463,2.8,5.0,1.0,1.6431676725154984,,1.0,,2.0,2.0,2.0,-1.0,-1.0,-0.25,1.0,2.0,1.6,1,1,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.009569640556555105,6.666666666666666,0.2,0.6,0.0,0.25,3.558139534883721,6.898601138956986,46,86,-2.558139534883721,0.4418604651162791,0,1,0
2020,ARM,69,0,2,2,4,0.0,0.0052562417871222,761,0,JPN,4.0,0,999,24,1996,1,29,Armenia,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,4.0,4.0,2.0,5.0,0.3333333333333333,1.0,0.0,0.5773502691896258,0.2,1.0,0.0,0.44721359549995804,2.0,3.0,1.0,1.0,1.4,3.0,0.0,1.140175425099138,1.0,2.0,0.0,0.9999999999999991,1.6,4.0,0.0,1.51657508881031,3.3333333333333335,4.0,2.0,1.154700538379251,3.2,5.0,1.0,1.6431676725154984,-1.0,-1.0,,-0.33333333333333337,-1.0,-2.3333333333333335,,2.0,,0.0,0.0,-1.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.4,0.4,0.0,3.6559139784946235,7.022471111671376,39,93,-3.6559139784946235,0.15591397849462366,0,0,0
2024,ARM,66,0,3,1,4,0.0,0.005420054200542,738,0,FRA,4.0,0,999,28,1996,1,33,Armenia,0.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,4.0,4.0,2.0,0.3333333333333333,1.0,0.0,0.5773502691896258,0.2,1.0,0.0,0.44721359549995804,2.6666666666666665,3.0,2.0,0.5773502691896263,2.0,3.0,1.0,1.0,1.0,2.0,0.0,0.9999999999999991,1.6,4.0,0.0,1.51657508881031,4.0,4.0,4.0,0.0,3.8,5.0,2.0,1.0954451150103321,,0.0,,0.5,1.0,0.8333333333333334,-0.5,-1.0,,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.333333333333332,0.0,0.6,0.2,0.0,3.6043956043956045,6.990277567019815,40,91,-3.6043956043956045,0.15934065934065933,0,0,0
1896,AUS,8,2,0,0,2,0.0186915887850467,0.0186915887850467,107,0,GRE,0.0,0,999,0,1896,0,0,Australia,,,,,,,,,,,,,2.0,2.0,2.0,,2.0,2.0,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,2.0,2.0,,2.0,2.0,2.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.08751647153503202,0.0,0.6666666666666666,0.0,0.0,2.0,3.909090909090909,3.6456699097572027,11,11,-1.9090909090909092,0.5,1,1,0
1900,AUS,9,2,0,3,5,0.0084745762711864,0.0211864406779661,236,0,FRA,4.0,0,999,4,1896,0,0,Australia,2.0,,,0.0,,,0.0,,,2.0,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0,2.1213203435596424,1.5,3.0,0.0,2.1213203435596424,3.5,5.0,2.0,2.1213203435596424,3.5,5.0,2.0,2.1213203435596424,0.0,0.0,,,0.0,,,3.0,,1.5,3.0,,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.046339492721483945,8.0,0.3333333333333333,0.0,0.5,2.0,4.571428571428571,7.23582357835947,27,21,-2.571428571428571,0.6190476190476191,0,0,0
1904,AUS,12,0,3,1,4,0.0,0.0178571428571428,224,0,USA,4.0,0,999,8,1896,0,0,Australia,2.0,2.0,,0.0,0.0,,3.0,0.0,,5.0,2.0,,1.3333333333333333,2.0,0.0,1.1547005383792517,1.3333333333333333,2.0,0.0,1.1547005383792517,1.0,3.0,0.0,1.7320508075688772,1.0,3.0,0.0,1.7320508075688772,1.3333333333333333,3.0,0.0,1.5275252316519468,1.3333333333333333,3.0,0.0,1.5275252316519468,3.6666666666666665,5.0,2.0,1.5275252316519468,3.6666666666666665,5.0,2.0,1.5275252316519468,-1.0,-2.0,-1.0,,3.0,,-0.6666666666666667,-2.0,,-0.19999999999999996,-1.0,-1.7,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,0.0,0.6,0.2,0.0,7.461538461538462,20.634176280366287,76,13,-7.461538461538462,0.11538461538461539,0,0,0
1920,AUS,16,0,2,1,3,0.0,0.0082644628099173,363,0,BEL,16.0,1,999,24,1896,0,0,Australia,0.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,0.0,4.0,5.0,2.0,0.6666666666666666,2.0,0.0,1.1547005383792517,1.0,2.0,0.0,1.1547005383792515,1.6666666666666667,3.0,0.0,1.5275252316519468,1.25,3.0,0.0,1.5,1.6666666666666667,3.0,1.0,1.1547005383792517,1.25,3.0,0.0,1.2583057392117916,4.0,5.0,3.0,1.0000000000000002,3.5,5.0,2.0,1.2909944487358056,,0.0,,-0.33333333333333337,-1.0,,0.0,0.0,0.6666666666666667,-0.25,-1.0,-0.050000000000000044,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.5,0.25,0.0,7.045454545454546,9.843911692137297,41,22,-7.045454545454546,0.18181818181818182,0,0,1
1924,AUS,11,3,1,2,6,0.0102739726027397,0.0205479452054794,292,0,FRA,4.0,0,999,28,1896,0,0,Australia,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,3.0,4.0,5.0,1.0,3.0,0.0,1.7320508075688774,1.4,3.0,0.0,1.3416407864998738,2.0,3.0,1.0,1.0,1.2,3.0,0.0,1.3038404810405297,1.3333333333333333,2.0,1.0,0.577350269189626,1.4,3.0,0.0,1.140175425099138,4.333333333333333,6.0,3.0,1.527525231651947,4.0,6.0,2.0,1.5811388300841898,,3.0,,-0.5,-1.0,-0.16666666666666663,1.0,1.0,1.0,1.0,3.0,1.25,1,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.05835793776387383,28.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.5,4.666666666666667,8.961455925668123,45,27,-1.666666666666667,0.6481481481481481,0,1,0
1928,AUS,19,1,2,1,4,0.0039682539682539,0.0158730158730158,252,0,NED,4.0,0,999,32,1896,0,0,Australia,3.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,6.0,3.0,4.0,1.3333333333333333,3.0,0.0,1.5275252316519468,1.2,3.0,0.0,1.3038404810405297,1.6666666666666667,2.0,1.0,0.5773502691896257,1.6,3.0,0.0,1.140175425099138,1.3333333333333333,2.0,1.0,0.577350269189626,1.6,3.0,1.0,0.894427190999916,4.333333333333333,6.0,3.0,1.5275252316519468,4.4,6.0,3.0,1.140175425099138,-0.6666666666666667,-2.0,,1.0,1.0,1.5,-0.5,-1.0,-1.5,-0.33333333333333337,-2.0,-1.3333333333333335,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.021957894796537404,42.666666666666664,0.2,0.4,0.2,0.3333333333333333,3.3333333333333335,4.291464396527911,22,33,-2.3333333333333335,0.3181818181818182,0,0,0
1932,AUS,11,3,1,1,5,0.0111940298507462,0.0186567164179104,268,0,USA,4.0,0,999,36,1896,0,0,Australia,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,6.0,3.0,2.3333333333333335,3.0,1.0,1.1547005383792517,1.4,3.0,0.0,1.51657508881031,1.3333333333333333,2.0,1.0,0.5773502691896257,1.8,3.0,1.0,0.8366600265340756,1.3333333333333333,2.0,1.0,0.577350269189626,1.2,2.0,1.0,0.4472135954999582,5.0,6.0,4.0,1.0000000000000004,4.4,6.0,3.0,1.1401754250991378,2.0,2.0,2.666666666666667,-0.5,-1.0,-1.5,0.0,0.0,0.5,0.25,1.0,0.5833333333333334,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.06262736618957244,84.0,0.5,0.16666666666666666,0.16666666666666666,1.5,4.464285714285714,8.496108664198124,44,28,-1.4642857142857144,0.6428571428571429,0,0,0
1936,AUS,30,0,0,1,1,0.0,0.0033112582781456,302,0,GER,4.0,0,999,40,1896,0,0,Australia,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,6.0,1.3333333333333333,3.0,0.0,1.5275252316519468,1.4,3.0,0.0,1.51657508881031,1.0,2.0,0.0,1.0,1.2,2.0,0.0,0.8366600265340756,1.0,1.0,1.0,0.0,1.2,2.0,1.0,0.4472135954999582,3.3333333333333335,5.0,1.0,2.081665999466133,3.8,6.0,1.0,1.9235384061671343,-1.0,-3.0,-3.0,-1.0,-1.0,-0.5,0.0,0.0,0.0,-0.8,-4.0,-1.05,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,53.33333333333333,0.0,0.0,0.5,0.0,4.40625,7.795198584240297,38,32,-4.40625,0.1875,0,0,0
1948,AUS,14,2,6,5,13,0.0064102564102564,0.0416666666666666,312,0,GBR,12.0,1,999,52,1896,0,0,Australia,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,1.6666666666666667,3.0,0.0,1.5275252316519468,1.8,3.0,0.0,1.3038404810405297,2.3333333333333335,6.0,0.0,3.2145502536643185,2.0,6.0,0.0,2.345207879911715,2.3333333333333335,5.0,1.0,2.3094010767585034,2.0,5.0,1.0,1.7320508075688772,6.333333333333333,13.0,1.0,6.110100926607787,5.8,13.0,1.0,4.43846820423443,,2.0,,,6.0,,4.0,4.0,4.0,12.0,12.0,12.8,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.03683463583679579,86.66666666666667,0.14285714285714285,0.42857142857142855,0.35714285714285715,0.2857142857142857,3.72972972972973,6.878503748186361,38,37,-1.7297297297297298,0.5945945945945946,0,1,1
1952,AUS,9,6,2,3,11,0.0177514792899408,0.0325443786982248,338,0,FIN,4.0,0,999,56,1896,0,0,Australia,2.0,0.0,3.0,6.0,0.0,1.0,5.0,1.0,1.0,13.0,1.0,5.0,2.6666666666666665,6.0,0.0,3.055050463303893,2.4,6.0,0.0,2.3021728866442674,2.6666666666666665,6.0,0.0,3.0550504633038935,2.2,6.0,0.0,2.280350850198276,3.0,5.0,1.0,2.0,2.2,5.0,1.0,1.7888543819998317,8.333333333333334,13.0,1.0,6.429100507328636,6.8,13.0,1.0,5.019960159204453,2.0,4.0,,-0.6666666666666667,-4.0,,-0.4,-2.0,-4.4,-0.15384615384615385,-2.0,-12.153846153846153,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.10342012024935694,149.33333333333331,0.5,0.16666666666666666,0.25,2.0,3.4651162790697674,7.29105400052271,40,43,2.5348837209302326,0.8372093023255814,0,0,0
1956,AUS,3,13,8,14,35,0.0380116959064327,0.1023391812865497,342,1,AUS,4.0,0,0,60,1896,0,0,Australia,6.0,2.0,0.0,2.0,6.0,0.0,3.0,5.0,1.0,11.0,13.0,1.0,7.0,13.0,2.0,5.5677643628300215,4.8,13.0,0.0,5.06951674225463,5.333333333333333,8.0,2.0,3.0550504633038935,3.4,8.0,0.0,3.4351128074635335,7.333333333333333,14.0,3.0,5.859465277082316,4.8,14.0,1.0,5.403702434442518,19.666666666666668,35.0,11.0,13.316656236958785,13.0,35.0,1.0,13.19090595827292,1.1666666666666665,7.0,-0.8333333333333335,3.0,6.0,3.666666666666667,3.666666666666667,11.0,4.066666666666667,2.1818181818181817,24.0,2.3356643356643354,1,3,1,1,1,1,1,1,7.0,5.333333333333333,7.333333333333333,19.666666666666668,0.22190203454139507,420.0,0.3611111111111111,0.2222222222222222,0.3888888888888889,1.4444444444444444,4.026315789473684,7.923577004499322,37,38,8.973684210526315,0.9473684210526315,0,0,0
